"","Status","sitagliptin","Status","sitagliptin","Status","sitagliptin","Status","sitagliptin"
"X1.palmitoyl.2.linoleoyl.GPI..16.0.18.2.","2.39190387787547e-06","0.229672093116989","5.81687018329214e-06","0.386202020272311","0.195391589878768","0.039968655555941","OK_nc","NS"
"X1.palmitoyl.2.linoleoyl.GPC..16.0.18.2.","5.66969653687034e-05","0.506807142144426","0.000115695912789971","0.661285857586525","-0.166770817947349","-0.0220938817465862","OK_nc","NS"
"stearoyl.sphingomyelin..d18.1.18.0.","0.624292035874345","0.0646308259182867","0.667058498174398","0.156335170715","-0.0202924567961552","-0.0614499302819682","NS","NS"
"X1.palmitoyl.2.oleoyl.GPC..16.0.18.1.","0.0194124896372269","0.54444227016812","0.0279647011016103","0.695606787229192","0.0968266051606013","0.0201735815928394","OK_nc","NS"
"N.stearoyl.sphingosine..d18.1.18.0..","1.33692914584359e-30","0.0130213103015425","1.90969773779974e-29","0.0461355563425408","0.476293274857123","0.0825171346954506","OK_sd","C: Status"
"glycochenodeoxycholate","4.32042052685158e-06","0.000452553666849297","1.00982820413141e-05","0.00311733667976902","0.190346880574461","0.116353641185194","OK_sd","OK_sd"
"taurochenodeoxycholate","0.00753577286344522","0.0365622337876899","0.0115418101305814","0.103149586798119","0.110688193789554","0.0695065295165415","OK_nc","NS"
"taurocholate","0.00162110722991262","0.091819191143144","0.00275324469460754","0.203265310034939","0.130372785838456","0.0560739028256158","OK_nc","NS"
"taurodeoxycholate","1.76576918842787e-07","0.0418428958491091","4.69833095822866e-07","0.112884313453759","0.214741004169839","0.0676643008266671","OK_nc","NS"
"X2.hydroxyhippurate..salicylurate.","0.208053216574581","0.596403496917256","0.249847977780271","0.728031302838521","0.0521513867269608","0.0176268131661071","NS","NS"
"azelate..C9.DC.","1.6480310854857e-05","1.83704399965422e-05","3.58969210755071e-05","0.000224582766444214","0.178439548703033","0.141874481376649","OK_sd","OK_sd"
"eicosapentaenoate..EPA..20.5n3.","0.000317025711765334","0.0183169455505224","0.000586108843141087","0.0601842496660022","-0.149159783213843","-0.0784083449334628","OK_sd","C: Status"
"methylsuccinate","0.127941108546179","0.447423803717686","0.160755633608485","0.608981044779238","-0.0630588663038415","0.0252847538900959","NS","NS"
"ethylmalonate","0.153160153701744","0.870659161498931","0.189483200395542","0.920242838681057","0.0591730767045777","0.00541981305829283","NS","NS"
"carnitine","3.57023618455328e-09","0.595996057089678","1.10109329600882e-08","0.728031302838521","0.244509333848409","0.0176463685321096","OK_nc","NS"
"benzoate","0.178830108558904","0.383532938192447","0.217838830623369","0.552499147693366","-0.0535034597161783","0.0290004784689448","NS","NS"
"X3.phenylpropionate..hydrocinnamate.","5.90033254459904e-48","3.41227909360324e-05","2.66891708767363e-46","0.000379546125411443","-0.602638246622658","-0.137289798805102","OK_sd","C: Status"
"phenylacetate","0.00360657687285871","0.144337951614758","0.00584722200295014","0.280880791931111","-0.120539011282424","0.0485647380598565","OK_nc","NS"
"hippurate","2.71217885720182e-16","0.78813225218853","1.56613902520122e-15","0.866310545703372","-0.339052185472601","-0.00894529709360242","OK_nc","NS"
"xanthurenate","0.000914292556375432","0.373611515772625","0.00160296511498897","0.544565872076747","0.137331985047663","0.0296100256255786","OK_nc","NS"
"suberate..C8.DC.","3.68612198661484e-06","3.66928308309217e-05","8.69924788841103e-06","0.000398337371500486","0.191693272584732","0.136742621064999","OK_sd","OK_sd"
"X3.methyl.2.oxovalerate","9.36342946104375e-30","0.000160782392767716","1.27061737786364e-28","0.00132231337567146","0.469282946837399","0.125124844311449","OK_sd","C: Status"
"methionine.sulfoxide","0.000550483866080463","0.0146853781252136","0.000994682564941662","0.0504507800402906","0.143109540636042","0.081088356609789","OK_sd","C: Status"
"X3.methylhistidine","0.0953844096946209","0.263145388858688","0.122688762043223","0.427650649917652","0.069080703986911","0.0372349727071463","NS","NS"
"X5.hydroxylysine","1.79927102503027e-18","0.000850049060855106","1.19686802988533e-17","0.00524325716172899","0.36323043186802","0.110703116137745","OK_sd","C: Status"
"X4.guanidinobutanoate","0.0130419011306691","0.0713734814848611","0.0192787144164684","0.169029344458912","0.102837080885778","0.0599658017231362","OK_nc","NS"
"glucuronate","5.52859542809767e-12","8.48081353806172e-06","2.21306902534765e-11","0.000123746924420965","0.285446468135389","0.147406311403096","OK_sd","OK_sd"
"glycerol.3.phosphate","1.01051128015191e-09","0.138665830965519","3.30425013774975e-09","0.27231480842288","-0.252991035415223","-0.0492609128804542","OK_nc","NS"
"imidazole.lactate","7.10805939674591e-14","0.932287883953367","3.42043851112915e-13","0.959146822232539","-0.310073511867565","0.00282829117763514","OK_nc","NS"
"kynurenine","6.34968001172656e-08","0.580410167732735","1.76206866583087e-07","0.715364757141981","0.224035085725972","0.0183990919785252","OK_nc","NS"
"glycerophosphorylcholine..GPC.","8.40992688634777e-58","2.2783233217393e-07","7.1326692404837e-56","6.87041055022272e-06","-0.663811027916331","-0.170992839216313","OK_sd","C: Status"
"N.acetylglutamate","7.79627984332255e-10","0.346263242871324","2.58668746879919e-09","0.516350791842183","0.254701010078057","0.0313441836600114","OK_nc","NS"
"tartarate","6.7959734471283e-07","0.318175975835084","1.72054775517782e-06","0.486221620729965","-0.205736652539966","-0.0332184838212388","OK_nc","NS"
"xanthosine","6.0790860655976e-14","0.00600367014862528","2.94618563964855e-13","0.0253011813406351","0.308681672025723","0.0912681404240025","OK_sd","C: Status"
"ribitol","1.12010403099322e-35","0.000484133701384221","2.23526642655558e-34","0.00323630262452408","0.51642371013373","0.115760914608038","OK_sd","C: Status"
"X2.isopropylmalate","2.19777488089286e-09","0.0133078103361424","6.91967636513135e-09","0.0469057107172604","0.247781577721473","0.0822600772874335","OK_sd","C: Status"
"glycodeoxycholate","1.19988705633358e-13","1.69968805632206e-05","5.6340717489435e-13","0.000211603366277894","0.299603467669549","0.142439949246477","OK_sd","OK_sd"
"theophylline","0.763684625539993","0.83605664502085","0.797169259121362","0.89473885433225","-0.0124583868292184","-0.0068883601801435","NS","NS"
"quinate","0.238353360518494","0.444008020052299","0.282732089356291","0.606295382010008","-0.0488450569802188","0.0254752535417124","NS","NS"
"theobromine","0.00111085086328962","0.122964579394124","0.00193756378082778","0.253977068855138","-0.135070955427039","-0.0513098713469516","OK_nc","NS"
"gentisate","3.05694842163736e-07","0.619667379937963","7.96214780837215e-07","0.742178847816254","-0.21178121413882","0.0165200016209278","OK_nc","NS"
"paraxanthine","0.667686197792183","0.560014050785899","0.708959444760557","0.705607304472112","-0.0177871450808403","-0.0193986012398222","NS","NS"
"indolelactate","4.27188345788604e-05","0.379673568940109","8.93887209405499e-05","0.549098588833643","0.169509049799461","0.0292364238463103","OK_nc","NS"
"X3.indoxyl.sulfate","2.97491520298705e-07","0.000823762627471761","7.7633844816412e-07","0.00515136352755382","0.21228682126504","0.110990790762182","OK_sd","C: Status"
"glycylvaline","0.185836748921652","0.387617508221354","0.225968161547205","0.556610538260717","-0.0548044038948792","-0.0287523407165042","NS","NS"
"gamma.glutamylphenylalanine","1.06258351314655e-18","0.000966788080329569","7.17376033502422e-18","0.00583091116872928","0.365678933793871","0.109517540737091","OK_sd","C: Status"
"X4.methyl.2.oxopentanoate","1.10915622325145e-18","0.00692483014693848","7.4511138363971e-18","0.0282192027309175","0.365480099530751","0.0897085304121304","OK_sd","C: Status"
"X1.5.anhydroglucitol..1.5.AG.","1.67359014882934e-20","0.00098447957247732","1.27587743368618e-19","0.00589312586265176","-0.384443207253474","-0.109349551734043","OK_sd","C: Status"
"X2.arachidonoylglycerol..20.4.","0.121668665863666","0.337356669638188","0.153728472604278","0.507263865761269","-0.0641041664299593","0.0319275714779502","NS","NS"
"X1.stearoyl.2.arachidonoyl.GPI..18.0.20.4.","0.0168526638888147","0.596588657889783","0.0246168621066971","0.728031302838521","0.0989967391180848","0.0176179282405758","OK_nc","NS"
"sphingosine.1.phosphate","0.0106175668849767","0.880834190913465","0.015885378459662","0.928021736855258","0.10583663776942","0.00499010307600779","OK_nc","NS"
"X1.stearoyl.2.oleoyl.GPS..18.0.18.1.","0.818148710807532","0.493023353084326","0.845884888448346","0.648727372559504","0.00942474407189847","-0.0228156273248097","NS","NS"
"X1.stearoyl.GPI..18.0.","3.96262631099979e-11","0.0169367891982467","1.45725851057635e-10","0.0568891656980713","-0.273607308011317","-0.0793668093378659","OK_sd","C: Status"
"X1.2.dipalmitoyl.GPC..16.0.16.0.","1.11541839756648e-11","0.0474969823344937","4.31231557121856e-11","0.123002681350969","-0.281282310567757","-0.0658981002664429","OK_nc","NS"
"docosahexaenoate..DHA..22.6n3.","0.00286243919736495","0.175402887401808","0.00469121979568145","0.316939704666117","-0.123527206208174","-0.0450826604186134","OK_nc","NS"
"X1.myristoyl.2.palmitoyl.GPC..14.0.16.0.","0.0433973621390548","0.917831682042057","0.0587726750725522","0.950036302464586","0.0836694579209889","0.00343407078869058","OK_nc","NS"
"alpha.hydroxyisocaproate","1.65188473543118e-08","0.00240327664109962","4.85196447181843e-08","0.0122603248194443","0.233823412450434","0.100777807329523","OK_sd","C: Status"
"maleate","1.16283263687348e-17","1.16333381352798e-05","7.30538837146902e-17","0.000156301384649254","0.354419233522321","0.145168636825678","OK_sd","OK_sd"
"isovalerate..i5.0.","0.0192128172073772","0.0140535315345707","0.0277359499472456","0.0490247873840936","0.0969856725710975","0.0816131983225963","OK_sd","C: Status"
"X4.acetylphenol.sulfate","2.30914039711884e-12","0.0681649830498903","9.64154928889311e-12","0.162565697713007","-0.289457239271471","-0.0606569739637013","OK_nc","NS"
"X2.hydroxyoctanoate","0.00444137504074889","0.992544587212057","0.00707388019987822","0.996884633680203","-0.117846227261882","0.000311038610777256","OK_nc","NS"
"X3.hydroxyoctanoate","2.22876548583157e-13","2.63836699043727e-09","1.00479560274865e-12","1.79013200301169e-07","0.303796030131912","0.196217335365849","OK_sd","OK_sd"
"phenyllactate..PLA.","0.465012054257566","0.456861988393416","0.515961862328305","0.61443183176399","0.0302682558258439","0.0247626246958809","NS","NS"
"palmitoylcarnitine..C16.","0.0132543125531166","0.437139103080096","0.0195713842596074","0.601999137547581","0.102598479770034","0.0258608843945772","OK_nc","NS"
"hexanoylcarnitine..C6.","1.01900019117775e-11","0.0585868464165616","3.97351511329944e-11","0.144813024749133","0.281822003567655","0.0628929840585849","OK_nc","NS"
"theanine","2.74313026801807e-06","0.189132430157843","6.62353696387993e-06","0.33288288939584","-0.1473873177826","-0.0436901208117957","OK_nc","NS"
"N.acetylaspartate..NAA.","0.00268069988445738","0.563505579137016","0.00442543764380617","0.706144151873241","-0.124356629134332","-0.0192262805857056","OK_nc","NS"
"dehydroepiandrosterone.sulfate..DHEA.S.","0.291054744366336","0.870738249717375","0.339394203769915","0.920242838681057","-0.0437378569075023","0.00541646963226828","NS","NS"
"acetylcarnitine..C2.","4.14727198874338e-05","0.0946667551618459","8.71183914663276e-05","0.206531811502612","0.169793098746776","0.0555890329075946","OK_nc","NS"
"cysteine.s.sulfate","0.000176887884088513","0.207202078965153","0.0003385569234247","0.355016693378424","0.155329326349517","-0.0419664410279542","OK_nc","NS"
"X1.palmitoylglycerol..16.0.","0.748359727052359","0.0802159958588712","0.7843395690512","0.18325438784594","-0.0132934907343233","0.0581843048799638","NS","NS"
"tartronate..hydroxymalonate.","2.73077579649577e-16","0.0511651754003178","1.57019608298507e-15","0.129262567086086","-0.339018099598923","-0.0648446343723817","OK_nc","NS"
"oxalate..ethanedioate.","1.99604288186414e-12","0.214417897541826","8.38585198355925e-12","0.365348160411649","-0.291388772113211","-0.0413086211416792","OK_nc","NS"
"erythritol","3.18126486548084e-12","0.000253490836922236","1.31215088828495e-11","0.00189197932513706","0.288684626134776","0.12133761503427","OK_sd","C: Status"
"X2.3.dihydroxypyridine","0.618674203386662","0.0243633297190235","0.661576748617573","0.0756545501801256","0.0204060763750809","0.0748359005384909","NS","OK_nc"
"saccharin","0.00752901048385517","0.652282636658502","0.0115418101305814","0.769693511257033","0.104007362548714","0.0149981172206245","OK_nc","NS"
"X3.hydroxymyristate","7.72323636643744e-11","0.00119683139480005","2.76528542196718e-10","0.00688178052010026","0.269482917296308","0.107525341938246","OK_sd","C: Status"
"iminodiacetate..IDA.","0.00239316600254866","0.120887120424952","0.00397981159982663","0.250831532747187","0.0396361901082795","-0.0515959709582796","OK_nc","NS"
"X1.oleoylglycerol..18.1.","0.0691728684926755","0.016998281508321","0.0903441602931287","0.0569547358192386","0.0752786520173156","0.0793226746323515","C: sitagliptin","OK_sd"
"X3.methyl.2.oxobutyrate","2.00863338904353e-35","0.00258656487710385","3.89387929847438e-34","0.0129998834749257","0.514492177291991","0.100043286394258","OK_sd","C: Status"
"X2.oleoylglycerol..18.1.","0.827899944799515","0.237729072581566","0.854592510822447","0.39679994033602","0.00901003260881916","0.039286343355746","NS","NS"
"homoarginine","5.38106401954354e-09","0.913442182676671","1.62630375824512e-08","0.947501886268416","0.241691568291048","0.00361822620900297","OK_nc","NS"
"homocitrulline","6.24661019840024e-11","0.00103769852560596","2.25442820192264e-10","0.00612242130107517","0.270800904411848","0.108860524793567","OK_sd","OK_sd"
"X2.linoleoylglycerol..18.2.","7.53431763755216e-12","0.965970046060149","2.95493324686655e-11","0.983361854841427","-0.283617192914683","-0.00142013350145766","OK_nc","NS"
"X3.hydroxydecanoate","1.24604623566829e-10","1.99813618646745e-07","4.39190842026459e-10","6.16243364780985e-06","0.266489041391613","0.171788580523036","OK_sd","OK_sd"
"EDTA","0.0024419917747537","0.113898887518768","0.00405603774582714","0.238888393142146","0.0395566564030314","-0.0525875036136739","OK_nc","NS"
"N.acetylglycine","2.18795822597918e-41","9.72065046469848e-05","5.9381186253075e-40","0.000879394845373056","-0.558156181473191","-0.129191248881161","OK_sd","C: Status"
"ribonate","4.02058327666778e-19","0.000834174860686929","2.79791359304522e-18","0.0051925471832668","0.370155545203549","0.110875837996607","OK_sd","C: Status"
"threonate","9.2407214558666e-10","0.971526575935212","3.02890314386738e-09","0.986797577503056","-0.253581857225637","0.00118814119324161","OK_nc","NS"
"galactonate","0.972501512532459","0.84976298892858","0.975376609391387","0.902997945165296","-0.00143160669446563","0.00630521372381595","NS","NS"
"indoleacetate","0.0537052223344631","0.260722429350554","0.0719427312022373","0.424730296072871","-0.0799143308374899","-0.0374244300951454","OK_nc","NS"
"X1.linoleoylglycerol..18.2.","2.86732134372206e-06","0.409513944733596","6.88664612996607e-06","0.57661812720472","-0.193857725563269","0.0274483646713506","OK_nc","NS"
"X2.palmitoylglycerol..16.0.","0.000170050167213079","0.787337807488853","0.00032731642114631","0.866310545703372","-0.155715632917864","0.00897966209640958","OK_nc","NS"
"X1.methylhistidine","6.75539103938982e-06","0.0858269035033421","1.5380982618208e-05","0.193466956900391","0.186449729017304","0.0571350488340944","OK_nc","NS"
